"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"8045","@EllieMackin my flu is timely",FALSE,0,"EllieMackin",2018-03-05 15:03:03,FALSE,"970674847700455424","970676069614473216","2154486266","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maria_ndrnh",0,FALSE,FALSE,NA,NA
"8046","RT @statnews: A universal flu vaccine? The White House says ‚Äúcloser than ever.‚Äù The experts say, not really. 

 https://t.co/rsrxk23q5h",FALSE,0,NA,2018-03-05 15:02:54,FALSE,NA,"970676029428822016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LizSzabo",31,TRUE,FALSE,NA,NA
"8047","RT @Chaudary_Saab: @chalnickal lol ye to begherti hai yar . chutti maro araam se. behtar hai ek ghanta parh k aram se dawayi lai k so jao .‚Ä¶",FALSE,0,NA,2018-03-05 15:02:50,FALSE,NA,"970676011523289088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chalnickal",1,TRUE,FALSE,NA,NA
"8048","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 15:02:41,FALSE,NA,"970675973736853504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ybme2day",3313,TRUE,FALSE,NA,NA
"8049","@Phoenix_Patrick I hope you are better. I have been battling the sinus/cold/flu.",FALSE,0,"Phoenix_Patrick",2018-03-05 15:02:39,FALSE,"970663006643220481","970675966304489472","93974576","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Garlan45",0,FALSE,FALSE,NA,NA
"8050","@chalnickal lol ye to begherti hai yar . chutti maro araam se. behtar hai ek ghanta parh k aram se dawayi lai k so‚Ä¶ https://t.co/tPRWReSyOF",FALSE,1,"chalnickal",2018-03-05 15:02:38,TRUE,"970675580076281857","970675962089279488","3705733341","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chaudary_Saab",1,FALSE,FALSE,NA,NA
"8051","It's Monday! What are you reading? https://t.co/v4QEPtDEMN I've had flu for 2 weeks and here are some books that mi‚Ä¶ https://t.co/sftvSYZJpd",FALSE,0,NA,2018-03-05 15:02:34,TRUE,NA,"970675945618202624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","randomlyreading",1,FALSE,FALSE,NA,NA
"8052","Êµ∑ÁöáË¶öÈÜí„ÅÆ65536Âºï„ÅÑ„Åü„ÇâËÅñÈóòÂ£´„É©„ÉÉ„Ç∑„É•„ÅÆÁâπÂåñ„Åå„Ç¢„ÉÜ„ÉäË¶öÈÜí„Å´„Å™„Çã„Å®„Åã„Å†„Å£„Åü„Çâ„ÅÇ„Çä„Åå„Åü„Åã„Å£„Åü„Å™‚Ä¶",FALSE,0,NA,2018-03-05 15:02:30,FALSE,NA,"970675931193925632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flu_q_uor",0,FALSE,FALSE,NA,NA
"8053","RT @TheLastWord: Flu season worst since 2009, the year of the H1N1 swine flu pandemic, CDC says https://t.co/UTzcuefNTo https://t.co/Xppx0r‚Ä¶",FALSE,0,NA,2018-03-05 15:02:24,FALSE,NA,"970675903444504577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RhondaRrusse",17,TRUE,FALSE,NA,NA
"8054","RT @Mul4mb0: flu 2 x 1 volta redonda
3 gols de penalti
todos mal marcados 

ferj eh bom demais irmao",FALSE,0,NA,2018-03-05 15:02:20,FALSE,NA,"970675888516890624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RenanDavi7",177,TRUE,FALSE,NA,NA
"8055","RT @DrLejarazu: Para aclarar las dudas sobre el momento de administrar la #vacuna de #Gripe en embarazadas los CDC americanos brindan este‚Ä¶",FALSE,0,NA,2018-03-05 15:02:16,FALSE,NA,"970675872524103686",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","albertofreper",9,TRUE,FALSE,NA,NA
"8056","@brenomonsef V√£o afastar o √°rbitro de flu x Volta Redonda ou s√≥ em cl√°ssicos de grande repercuss√£o?",FALSE,0,"brenomonsef",2018-03-05 15:02:16,FALSE,"970674093237440514","970675872024940544","174757814","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TcabralFFC",0,FALSE,FALSE,NA,NA
"8057","Have an amazing amazing weekend, get the flu. Ffs",FALSE,0,NA,2018-03-05 15:02:16,FALSE,NA,"970675870808641536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ShaunFPhillips",0,FALSE,FALSE,NA,NA
"8058","Remember swine flu? https://t.co/K4UUu2GVDV",FALSE,1,NA,2018-03-05 15:02:16,FALSE,NA,"970675869525118978",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ItsJayFreeman",1,FALSE,FALSE,NA,NA
"8059","just a girl with the flu tryin to finish a bong ‚ò†Ô∏è",FALSE,1,NA,2018-03-05 15:02:15,FALSE,NA,"970675867201540097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lolxrenee",0,FALSE,FALSE,NA,NA
"8060","@IndonesianIdol @gheaIdol9 @OfficialRCTI Ghea luarbiasa auranya starr ghea makin kuat....namun betul secara teknis‚Ä¶ https://t.co/HsMLDskjS6",FALSE,0,"IndonesianIdol",2018-03-05 15:02:15,TRUE,"970673995472289792","970675865502679041","413022615","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","BungFans",0,FALSE,FALSE,NA,NA
"8061","@MOH_Kenya @sicilykariuki @governor Nderitu muriithi how long does it take to repair a broken windowpane @nyanyuki‚Ä¶ https://t.co/Req9WNNFz6",FALSE,0,"MOH_Kenya",2018-03-05 15:02:13,TRUE,NA,"970675858053718017","4871317955","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josephngari77",0,FALSE,FALSE,NA,NA
"8062","@justniecie_ Thanks love Ì†ΩÌ≤ï I‚Äôm trying..I got the flu and it‚Äôs been kicking my butt for about a week now Ì†ΩÌ∏©",FALSE,0,"justniecie_",2018-03-05 15:02:10,FALSE,"970665543199059968","970675844464168961","35372657","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImRoyalTee_",0,FALSE,FALSE,NA,NA
"8063","gila ya tiba2 flu... setiba2 itu... lgsg cumleng, mampet dan bersin2. pdhl sejam yg lalu engga lho. heran saya",FALSE,0,NA,2018-03-05 15:02:06,FALSE,NA,"970675830018813954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yulidaimania",0,FALSE,FALSE,NA,NA
"8064","Top tips for avoiding colds and flu from Dr. Dawn Harper &amp; ColdZyme #bloggers #health https://t.co/AUl2Clr9LQ https://t.co/TMfZcVKdWb",FALSE,2,NA,2018-03-05 15:02:06,FALSE,NA,"970675827288485889",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","lindahobbis",0,FALSE,FALSE,NA,NA
"8065","RT @DoveCameron: was meant to be at the @eltonofficial party tonight but instead, i‚Äôm slowly sipping coconut water in my bed. STILL bed rid‚Ä¶",FALSE,0,NA,2018-03-05 15:02:05,FALSE,NA,"970675826231468032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KahieLester",367,TRUE,FALSE,NA,NA
"8066","Consumers warned about bogus flu treatment products https://t.co/VFfE6LVo6I https://t.co/wuqcle1car",FALSE,0,NA,2018-03-05 15:02:03,FALSE,NA,"970675816853012480",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ConsumerAffairs",0,FALSE,FALSE,NA,NA
"8067","Jadi ikutan flu gini Ì†ΩÌ∏≠",FALSE,0,NA,2018-03-05 15:02:01,FALSE,NA,"970675806836899841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jsymnca",0,FALSE,FALSE,NA,NA
"8068","\„Çà„Å™„Åã„Å†„Éº/",FALSE,0,NA,2018-03-05 15:01:56,FALSE,NA,"970675786607869952",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","flu_sclt",0,FALSE,FALSE,NA,NA
"8069","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone‚Ä¶",FALSE,0,NA,2018-03-05 15:01:55,FALSE,NA,"970675782262640641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrRedneck123",681,TRUE,FALSE,NA,NA
"8070","Lowest Ask: $283 Jordan 12 Retro Flu Game (2016) Sz. 12 https://t.co/9RuEwVKAgI #airjordan https://t.co/DFZVleejds",FALSE,0,NA,2018-03-05 15:01:55,FALSE,NA,"970675781499224065",NA,"<a href=""https://stockx.com"" rel=""nofollow"">StockX Market</a>","StockXLive",0,FALSE,FALSE,NA,NA
"8071","This Flu Season, Walk through the Fire with Reishi and Astragalus &gt;&gt; Natural Health News and Scientific Discoveries‚Ä¶ https://t.co/4dSACsoI7I",FALSE,0,NA,2018-03-05 15:01:54,TRUE,NA,"970675780429778944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ApothecaryJeri",0,FALSE,FALSE,NA,NA
"8072","This stomach flu is going to be the death of me or my husband because we‚Äôre both working from home again today. It‚Äô‚Ä¶ https://t.co/GrlYHB7gcx",FALSE,0,NA,2018-03-05 15:01:52,TRUE,NA,"970675771802050560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SoapSnark",0,FALSE,FALSE,NA,NA
"8073","RT @SouthWarrenMS: Teachers would greatly appreciate any donations of Kleenexes through this cold and flu season.",FALSE,0,NA,2018-03-05 15:01:47,FALSE,NA,"970675748276187137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HuttoHistory",3,TRUE,FALSE,NA,NA
"8074","The flu is extremely bad and contagious this year. Follow these 6 tips to avoid getting sick:‚Ä¶ https://t.co/uqw6TR9fyW",FALSE,1,NA,2018-03-05 15:01:43,TRUE,NA,"970675733298335744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GraffBayCity",0,FALSE,FALSE,NA,NA
"8075","I literally can‚Äôt catch a break, just got over he flu, my wisdom teeth are growing in, I had an allergic reaction t‚Ä¶ https://t.co/hYqaOOXgi5",FALSE,1,NA,2018-03-05 15:01:43,TRUE,NA,"970675732052549633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeziaHowell",0,FALSE,FALSE,NA,NA
"8076","RT @EterniTI_: He exposed that flu shots were killing people and then he goes missing. Interesting. https://t.co/aK6q1RkB6O",FALSE,0,NA,2018-03-05 15:01:42,FALSE,NA,"970675728063827968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rochelleeeeee_",912,TRUE,FALSE,NA,NA
"8077","Sandy Callow went for a flu shot when her pharmacist noticed an odd mark on her arm and told her to see a doctor im‚Ä¶ https://t.co/bdRfn2WmnQ",FALSE,0,NA,2018-03-05 15:01:41,TRUE,NA,"970675723735314432",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","FreshDerm",0,FALSE,FALSE,NA,NA
"8078","Chest infections are common, especially after a cold or flu during autumn and winter. https://t.co/4PcWMN2W9Q https://t.co/ZRhIxh4FJS",FALSE,0,NA,2018-03-05 15:01:40,FALSE,NA,"970675720535117825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","southwarwicksgp",0,FALSE,FALSE,NA,NA
"8079","RT @dabeard: What's holding up a universal flu vaccine? It's doesn't give Big Pharma the bucks like ED, opioids or diabetes, but FLU KILLS.‚Ä¶",FALSE,0,NA,2018-03-05 15:01:39,FALSE,NA,"970675716210688001",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Lewis99Lewis",4,TRUE,FALSE,NA,NA
"8080","Reading the symptoms is like google searching your symptoms for a flu and thinking you have brain cancer. 

Don‚Äôt d‚Ä¶ https://t.co/XfIXtIEHLv",FALSE,2,NA,2018-03-05 15:01:37,TRUE,NA,"970675705506861056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamtheonlyTam",1,FALSE,FALSE,NA,NA
"8081","The outbreak of a highly pathogenic #birdflu has made headlines in South Africa and other countries. Outbreaks have‚Ä¶ https://t.co/OhJQQVkmwV",FALSE,1,NA,2018-03-05 15:01:34,TRUE,NA,"970675693838364681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farmbizmag",1,FALSE,FALSE,NA,NA
"8082","@ZenixBANS Flu (?)",FALSE,0,"ZenixBANS",2018-03-05 15:01:31,FALSE,"970674481038577665","970675681699889152","891147209659609088","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oExtreme_",0,FALSE,FALSE,NA,NA
"8083","RT @4leafkjm: i'm so happy for junmyeon (and myself) but when did he have time to prepare for this station? like he ended his muscal a few‚Ä¶",FALSE,0,NA,2018-03-05 15:01:26,FALSE,NA,"970675659675758592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Yoniceskirt_12",5,TRUE,FALSE,NA,NA
"8084","RT @TeamBlake_Gwen: When You're Blake Shelton, You Can Still Please an Arena Crowd While Battling the Flu  https://t.co/TtZqRDefTB via @dob‚Ä¶",FALSE,0,NA,2018-03-05 15:01:19,FALSE,NA,"970675632148500480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gibth",10,TRUE,FALSE,NA,NA
"8085","@jordanbpeterson  UofT psych prof Dr Stefano Di Domenico is punishing my partner for having a severe fever and flu.‚Ä¶ https://t.co/2cpT306kQ8",FALSE,0,"jordanbpeterson",2018-03-05 15:01:16,TRUE,NA,"970675618579918848","95092020","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","adam_r007r",0,FALSE,FALSE,NA,NA
"8086","Don't forget! You can come to Our Lady of Guadalupe (6212 Tuckaseegee Rd, Charlotte) today (3/5) to get a flu shot‚Ä¶ https://t.co/OVdiEazy61",FALSE,1,NA,2018-03-05 15:01:13,TRUE,NA,"970675604432605184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MeckCounty",0,FALSE,FALSE,NA,NA
"8087","RT @isabelleddd: Do people really still sneeze in their fucking hands??? No wonder y‚Äôall dying from the flu #memoirsofthelirr",FALSE,0,NA,2018-03-05 15:01:11,FALSE,NA,"970675599953055745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frankie_S_III",1,TRUE,FALSE,NA,NA
"8088","My favorite part of communal living is having a roommate who has the flu so bad she needs to be quarantined and me‚Ä¶ https://t.co/qmJ0aofEkA",FALSE,2,NA,2018-03-05 15:01:10,TRUE,NA,"970675594760507392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breiafeck",0,FALSE,FALSE,NA,NA
"8089","Shared via Reuters: Bulgaria reports outbreak of highly pathogenic H5N8 bird flu",FALSE,0,NA,2018-03-05 15:01:10,FALSE,NA,"970675594189979648",NA,"<a href=""https://dmemedicalsupply.com"" rel=""nofollow"">DME Medical Posts</a>","DMEMEDS",0,FALSE,FALSE,NA,NA
"8090","the flu doesn't affect old people",FALSE,0,NA,2018-03-05 15:01:09,FALSE,NA,"970675590452973568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThinksBella",0,FALSE,FALSE,NA,NA
"8091","RT @Jade_TBF: Listen: The Friday Mailbag - Prank calling Moms, Cereal a Soup?, No Weed in Japan, TV with Val, Flu Doctor Conspiracy, Voicem‚Ä¶",FALSE,0,NA,2018-03-05 15:01:09,FALSE,NA,"970675587537932288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomhaberstroh",13,TRUE,FALSE,NA,NA
"8092","LIVE NOW! With Stationeers Twitch livestream, back after the great Flu! - https://t.co/5FyUJme6wB",FALSE,0,NA,2018-03-05 15:01:05,FALSE,NA,"970675574397120512",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RealTrueDeviL",0,FALSE,FALSE,NA,NA
"8093","RT @IIIDeaton: Killer flu of 2018 is a clear sign of just how fragile life is regardless of age, health and well being.

Secure eternity to‚Ä¶",FALSE,0,NA,2018-03-05 15:01:01,FALSE,NA,"970675558035148800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenre_yoshida",12,TRUE,FALSE,NA,NA
"8094","with all of the cold and flu bugs going around this season, give your immune system a boost with an adjustment.‚Ä¶ https://t.co/tLLIugZMK8",FALSE,1,NA,2018-03-05 15:01:01,TRUE,NA,"970675556076441600",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BroomfChrioCare",0,FALSE,FALSE,NA,NA
"8095","Flu season worst since 2009, the year of the H1N1 swine flu pandemic, CDC says https://t.co/UTzcuefNTo https://t.co/Xppx0rfdXA",FALSE,18,NA,2018-03-05 15:00:57,FALSE,NA,"970675539236270081",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","TheLastWord",17,FALSE,FALSE,NA,NA
"8096","https://t.co/h44k43ZCzL Your daily 6: Fired FBI boss to talk, teacher tied to white nationalist podcast and flu fin‚Ä¶ https://t.co/ydpNjwGcvj",FALSE,0,NA,2018-03-05 15:00:55,TRUE,NA,"970675530889613312",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TeachingForMe",0,FALSE,FALSE,NA,NA
"8097","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 15:00:55,FALSE,NA,"970675529916465152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TruthBizNews",3313,TRUE,FALSE,NA,NA
"8098","RT @respondegalvao: Se o fluminense ganhasse um mundial, o flu se tornaria um grande clube? Mais do q j√° √© ‚Äî Fluminense j√° tem mundial em 1‚Ä¶",FALSE,0,NA,2018-03-05 15:00:55,FALSE,NA,"970675529232855042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","C_lucas_ffc",355,TRUE,FALSE,NA,NA
"8099","@Ghostly_Voir I actually drank from a ‚Äúinfected cup‚Äù and I never even got the flu‚Ä¶",FALSE,0,"Ghostly_Voir",2018-03-05 15:00:54,FALSE,"970675293613711360","970675528045879296","3719302949","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HornyFlare",0,FALSE,FALSE,NA,NA
"8100","RT @PGEU: The fight against #flu requires support from all #healthcare professionals. Are you a #Nurse? #Doctor? #Pharmacist? Join us! #EUF‚Ä¶",FALSE,0,NA,2018-03-05 15:00:54,FALSE,NA,"970675526703738881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JanDeBelie",6,TRUE,FALSE,NA,NA
"8101","Walgreens Boots Alliance : Alaska and Hawaii See Flu Activity Gains in This Week‚Äôs Walgreens Flu Index‚Ñ¢ #alaska‚Ä¶ https://t.co/suEvNCPPxb",FALSE,0,NA,2018-03-05 15:00:48,TRUE,NA,"970675502716465152",NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","We3Crabs",0,FALSE,FALSE,NA,NA
"8102","Deadly #Flu Still Widespread In Maryland, Slows Nationally https://t.co/6ioU5z56AR  via @BethesdaCCPatch #FightFlu https://t.co/tdHZrfZhbO",FALSE,0,NA,2018-03-05 15:00:42,FALSE,NA,"970675476858572805",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NFIDvaccines",2,FALSE,FALSE,NA,NA
"8103","RT @ewnupdates: Alan Winde: Bird flu has cost CT farmers at least R800m https://t.co/8szuMrIlTl https://t.co/CK6OlJ9FAY",FALSE,0,NA,2018-03-05 15:00:37,FALSE,NA,"970675456646238208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pietvM1",4,TRUE,FALSE,NA,NA
"8104","Comprei a camisa nova do flu, agora sim porra",FALSE,0,NA,2018-03-05 15:00:33,FALSE,NA,"970675439965540353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UlrichDemello",0,FALSE,FALSE,NA,NA
"8105","@__jaeeduh Ì†ΩÌ∑£its a cold not the fluÌ†ΩÌ∏írelax",FALSE,0,"__jaeeduh",2018-03-05 15:00:29,FALSE,"970675227553353728","970675420550123521","3187061766","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Heyy__Gorgeouss",0,FALSE,FALSE,NA,NA
"8106","Vit√≥ria se reapresenta e come√ßa prepara√ß√£o para jogo contra o Flu de Feira - https://t.co/42wLzoGXq7",FALSE,0,NA,2018-03-05 15:00:23,FALSE,NA,"970675395828813824",NA,"<a href=""http://www.salvadordez.com.br"" rel=""nofollow"">PortalSalvadorDez</a>","salvadordez",0,FALSE,FALSE,NA,NA
"8107","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 15:00:21,FALSE,NA,"970675386530099201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cbfrasier13",3313,TRUE,FALSE,NA,NA
"8108","Today is playing catch up on orders. I got hit hard with a flu and out for a week Ì†ΩÌ∏Å time to get‚Ä¶ https://t.co/au3SJJAijB",FALSE,0,NA,2018-03-05 15:00:15,FALSE,NA,"970675362337312768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SplatAndCo",0,FALSE,FALSE,NA,NA
"8109","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 15:00:11,FALSE,NA,"970675347695063040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","looking4gothgf",3313,TRUE,FALSE,NA,NA
"8110","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR‚Ä¶",FALSE,0,NA,2018-03-05 15:00:11,FALSE,NA,"970675345081892864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aging_Research",23,TRUE,FALSE,NA,NA
"8111","y‚ÄôaLL A BITCH HAS GOT THE FLU I THINK",FALSE,0,NA,2018-03-05 15:00:08,FALSE,NA,"970675334197624832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wonpilharmonic",0,FALSE,FALSE,NA,NA
"8112","It is the ""I don‚Äôt feel right"" feeling that is often the most important symptom. You feel ""like the flu"" but it... https://t.co/qC6EU9Yodr",FALSE,0,NA,2018-03-05 15:00:05,FALSE,NA,"970675319806992384",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HaywardHealthyH",0,FALSE,FALSE,NA,NA
"8113","The fight against #flu requires support from all #healthcare professionals. Are you a #Nurse? #Doctor? #Pharmacist?‚Ä¶ https://t.co/tfPHedbYkR",FALSE,6,NA,2018-03-05 15:00:03,TRUE,NA,"970675311816867841",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PrimaryCare4um",4,FALSE,FALSE,NA,NA
"8114","RT @respondegalvao: Se o fluminense ganhasse um mundial, o flu se tornaria um grande clube? Mais do q j√° √© ‚Äî Fluminense j√° tem mundial em 1‚Ä¶",FALSE,0,NA,2018-03-05 15:00:02,FALSE,NA,"970675309178773504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brunin_pere",355,TRUE,FALSE,NA,NA
"8115","RT @viskaftr: Langsung pasrah kalo udah masuk angin atau flu. 
Secemen itu saya",FALSE,0,NA,2018-03-05 15:00:01,FALSE,NA,"970675306167062528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mahda_lizzama",2,TRUE,FALSE,NA,NA
"8116","The fight against #flu requires support from all #healthcare professionals. Are you a #Nurse? #Doctor? #Pharmacist?‚Ä¶ https://t.co/cIAvXYpwhp",FALSE,6,NA,2018-03-05 15:00:01,TRUE,NA,"970675304795553793",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PGEU",6,FALSE,FALSE,NA,NA
"8117","Pharmaceutical giants competing in global race to develop world‚Äôs first ‚Äúuniversal‚Äù flu vaccine that protects again‚Ä¶ https://t.co/347eXpq8Us",FALSE,1,NA,2018-03-05 15:00:00,TRUE,NA,"970675301318643712",NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","PCC_Jobs",0,FALSE,FALSE,NA,NA
"8118","Not sure if you have a cold or the flu? Check out our graphic: https://t.co/s39WBIfKDz",FALSE,0,NA,2018-03-05 15:00:00,FALSE,NA,"970675299506642945",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PatientFirst",1,FALSE,FALSE,NA,NA
"8119","https://t.co/xDA0rWBHct",FALSE,0,NA,2018-03-05 14:59:59,FALSE,NA,"970675294968348672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrRobertGlatter",1,FALSE,FALSE,NA,NA
"8120","@Nidhi Refreshing change, from @sunetrac who was excited that modi got swine flu",FALSE,1,"Nidhi",2018-03-05 14:59:56,FALSE,"970672299732021248","970675283832590336","3184454384","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","h_boob1",0,FALSE,FALSE,NA,NA
"8121","RT @SNCCLA: The CDC has just published a seismic study linking spontaneous abortions in women to flu vaccines. https://t.co/Dp6A2AhrFw",FALSE,0,NA,2018-03-05 14:59:52,FALSE,NA,"970675266413457408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CplBart",15,TRUE,FALSE,NA,NA
"8122","RT @respondegalvao: Se o fluminense ganhasse um mundial, o flu se tornaria um grande clube? Mais do q j√° √© ‚Äî Fluminense j√° tem mundial em 1‚Ä¶",FALSE,0,NA,2018-03-05 14:59:50,FALSE,NA,"970675260264771585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mabricio11",355,TRUE,FALSE,NA,NA
"8123","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 14:59:50,FALSE,NA,"970675259790667776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaGryphon",3313,TRUE,FALSE,NA,NA
